l1,l2,meeting_id
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
361509646.0,252540.76781779213,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
67518844.0,128892.5704763467,83512718053
973640.0,15699.602606435616,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
80265436.0,141277.9462478132,83512718053
44276371.0,105012.04980858149,83512718053
2068869.0,22865.23161920736,83512718053
50809289.0,112732.1248668719,83512718053
1704847.0,20744.469311120014,83512718053
91813.0,4821.87753888462,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
52139035.0,114183.90493848071,83512718053
1352769.0,18488.353117571074,83512718053
0.0,0.0,83512718053
53835649.0,116142.91613783425,83512718053
1514146.0,19600.238110798553,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
71022366.0,133337.68887302643,83512718053
2193911.0,23582.996862146254,83512718053
65956076.0,128439.01636185167,83512718053
41113485.0,101455.60487720725,83512718053
409459.0,10145.919327493197,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
51351918.0,113253.15644166392,83512718053
1204259.0,17461.177938501172,83512718053
51956182.0,113844.39962510233,83512718053
1483128.0,19362.439567368572,83512718053
74974573.0,136928.19444876938,83512718053
83428296.0,144812.12120537425,83512718053
2199153.0,23611.1010967299,83512718053
0.0,0.0,83512718053
69600747.0,132403.8518133064,83512718053
1486404.0,19411.792189285356,83512718053
82241652.0,144040.71708374686,83512718053
2829588.0,26796.9701272364,83512718053
61170117.0,124145.49239098454,83512718053
65453630.0,128481.74074941545,83512718053
2167745.0,23437.864557164758,83512718053
55789795.0,118702.46848739077,83512718053
1643471.0,20421.804499113197,83512718053
87962.0,4727.0673784070395,83512718053
57779269.0,120630.80020044632,83512718053
52823990.0,115408.13754670855,83512718053
1116365.0,16828.78156611464,83512718053
70192544.0,132945.99587050374,83512718053
1245876.0,17767.653418501835,83512718053
39439331.0,99768.44831408374,83512718053
1520737.0,19642.94216760819,83512718053
59595937.0,122365.90341676067,83512718053
1305027.0,18194.317437046106,83512718053
68745854.0,130844.38251602551,83512718053
50456848.0,112559.5984800941,83512718053
946963.0,15489.497441815212,83512718053
0.0,0.0,83512718053
54065839.0,116132.20161092271,83512718053
52417521.0,114882.79909107368,83512718053
1951239.0,22256.353227786443,83512718053
53316826.0,115848.60636192393,83512718053
2322095.0,24265.176343888375,83512718053
48370312.0,110491.43050028812,83512718053
1267753.0,17927.237238347687,83512718053
90918207.0,151380.53365277848,83512718053
2987300.0,27516.169827939353,83512718053
70436063.0,133102.08720752655,83512718053
2482202.0,25089.30537101416,83512718053
66921510.0,129501.378872968,83512718053
35589625.0,94662.15829464274,83512718053
66757833.0,129609.55199752832,83512718053
2644239.0,25888.08276022,83512718053
22695432.0,75599.17790558307,83512718053
39512738.0,99781.67499095212,83512718053
23356875.0,76787.78527213818,83512718053
1330219.0,18368.081963013992,83512718053
60230152.0,122676.70814787949,83512718053
40560730.0,100891.95916424658,83512718053
32512824.0,90300.8069842125,83512718053
700890.0,13318.207837393138,83512718053
54469844.0,116516.78594949313,83512718053
1298101.0,18113.67464099982,83512718053
65195490.0,127222.91043676056,83512718053
23102749.0,75935.12486985189,83512718053
25974115.0,80339.68218134796,83512718053
788578.0,14112.473277211191,83512718053
51958884.0,113684.99989004705,83512718053
62338562.0,124558.68364750809,83512718053
46788467.0,108126.88396046564,83512718053
43883683.0,104610.3409180947,83512718053
59529186.0,122018.0301266989,83512718053
57246460.0,119646.26030929676,83512718053
60182760.0,122708.25823065048,83512718053
59245044.0,121867.60067384604,83512718053
92656597.0,152183.76917726806,83512718053
2142134.0,23283.915134701896,83512718053
95320759.0,154405.26339150488,83512718053
61541971.0,124413.22624624764,83512718053
94350492.0,153983.3773106695,83512718053
63994153.0,127135.54718881733,83512718053
38232111.0,98234.51027515737,83512718053
48427009.0,110553.34649389859,83512718053
24530659.0,78631.53350278754,83512718053
59077866.0,121833.54264733501,83512718053
35082897.0,93812.07868393067,83512718053
467235.0,10875.50913750708,83512718053
48652187.0,109999.55617637737,83512718053
34655713.0,93181.3547712202,83512718053
626979.0,12583.984702787906,83512718053
49529127.0,110927.13099598313,83512718053
47222142.0,108344.37424250509,83512718053
34658114.0,93161.86501997478,83512718053
1071153.0,16489.627072799434,83512718053
49996380.0,111288.37242048245,83512718053
682474380.0,323475.8378457346,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
0.0,0.0,83512718053
390968962.0,298395.3558351738,83512718053
28797503.0,85368.40656238115,83512718053
213969067.0,220597.16232762378,83512718053
22033557.0,74681.52868681787,83512718053
28284.0,2684.6016464272684,83512718053
220298410.0,220860.38249536743,83512718053
21092879.0,73079.46673998107,83512718053
175359616.0,207690.4430877839,83512718053
10822643.0,52356.17578662521,83512718053
240990829.0,244260.3481472177,83512718053
219513186.0,231837.0389821264,83512718053
10609838.0,51837.88103308236,83512718053
0.0,0.0,83512718053
210740836.0,227727.90695037795,83512718053
10290230.0,51061.876972943326,83512718053
213255572.0,228271.70639831823,83512718053
10209305.0,50852.06736210437,83512718053
