l1,l2,cos_sim,meeting_id
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
0.0,0.0,0.0,83512718053
358230234.0,251888.32080904426,0.0,83512718053
0.0,0.0,0.9999999999999727,83512718053
0.0,0.0,0.9999999999999727,83512718053
67358479.0,128734.46170703476,0.9995220148946429,83512718053
953783.0,15537.771944522805,0.9999998228786102,83512718053
0.0,0.0,1.0000000000000122,83512718053
0.0,0.0,1.0000000000000122,83512718053
80021362.0,141060.38743743757,0.9998282574766868,83512718053
44170410.0,104884.73877547677,0.9999455013620671,83512718053
2068869.0,22865.23161920736,0.9999995452852769,83512718053
49255593.0,110982.760999175,0.9999631087250116,83512718053
1703320.0,20735.10028912327,0.9999995314691892,83512718053
91813.0,4821.87753888462,0.999999987444249,83512718053
0.0,0.0,1.0000000000000344,83512718053
0.0,0.0,1.0000000000000344,83512718053
51245536.0,113194.33465505241,0.9999541411947646,83512718053
1352769.0,18488.353117571074,0.9999997297745794,83512718053
0.0,0.0,0.9999999999999971,83512718053
53447172.0,115718.92775168632,0.9999484031167639,83512718053
1496590.0,19485.95499327657,0.9999997908957238,83512718053
0.0,0.0,0.9999999999999506,83512718053
0.0,0.0,0.9999999999999506,83512718053
0.0,0.0,0.9999999999999506,83512718053
69101520.0,131510.2036421509,0.9999050623102997,83512718053
2193911.0,23582.996862146254,0.9999996783691038,83512718053
65785069.0,128271.07044458622,0.9999020715630123,83512718053
40729336.0,100973.36461661561,0.9999752974533128,83512718053
409459.0,10145.919327493197,0.9999998683094562,83512718053
0.0,0.0,0.9999999999999528,83512718053
0.0,0.0,0.9999999999999528,83512718053
51351918.0,113253.15644166392,0.9999074946093819,83512718053
1204259.0,17461.177938501172,0.999999770210096,83512718053
51955255.0,113843.54172723195,0.9999103243666176,83512718053
1483128.0,19362.439567368572,0.9999996906813995,83512718053
74974573.0,136928.19444876938,0.99988431700743,83512718053
83428296.0,144812.12120537425,0.9999337124392502,83512718053
2199153.0,23611.1010967299,0.9999996590374775,83512718053
0.0,0.0,1.0000000000000024,83512718053
69567694.0,132373.17214602057,0.9999574023442453,83512718053
1486404.0,19411.792189285356,0.9999997711352422,83512718053
82176884.0,143984.27309258466,0.999948043095642,83512718053
2829588.0,26796.9701272364,0.9999995764421552,83512718053
61068633.0,124041.91510533848,0.9999608137769092,83512718053
65453630.0,128481.74074941545,0.9999666445608814,83512718053
2167745.0,23437.864557164758,0.9999995928868695,83512718053
55789795.0,118702.46848739077,0.9999803440489242,83512718053
1643471.0,20421.804499113197,0.9999997539999478,83512718053
87962.0,4727.0673784070395,0.9999999882867812,83512718053
57779269.0,120630.80020044632,0.9999675122947878,83512718053
52758646.0,115336.32976647037,0.9999722262189518,83512718053
1116365.0,16828.78156611464,0.999999816346773,83512718053
70127328.0,132883.81130145237,0.999956854710508,83512718053
1245876.0,17767.653418501835,0.999999776980293,83512718053
39213906.0,99481.25719953483,0.9999846561438923,83512718053
1520737.0,19642.94216760819,0.999999757597965,83512718053
59595937.0,122365.90341676067,0.9999386875126614,83512718053
1305027.0,18194.317437046106,0.9999998087028947,83512718053
68744633.0,130843.63433885502,0.9998330251082198,83512718053
50456848.0,112559.5984800941,0.999952121605057,83512718053
946963.0,15489.497441815212,0.9999998514021781,83512718053
0.0,0.0,0.9999999999999895,83512718053
53850146.0,115896.81813578836,0.9999124238179229,83512718053
52417521.0,114882.79909107368,0.9999696965983073,83512718053
1951239.0,22256.353227786443,0.9999997268592274,83512718053
53029580.0,115534.47186878901,0.9999621090673517,83512718053
2322095.0,24265.176343888375,0.9999996273651548,83512718053
48237709.0,110339.56567342469,0.9999785284381935,83512718053
1267753.0,17927.237238347687,0.9999997405438696,83512718053
90579046.0,151097.33715721135,0.9999435800557064,83512718053
2922272.0,27214.398799165123,0.9999994719888121,83512718053
70023445.0,132709.42768695825,0.9999383999559068,83512718053
2417082.0,24757.969464396712,0.9999996086005746,83512718053
66712404.0,129296.61011024225,0.9999190048449701,83512718053
35589625.0,94662.15829464274,0.9999799775988574,83512718053
66284891.0,129146.30610667887,0.9999592327834504,83512718053
2644239.0,25888.08276022,0.9999995192060198,83512718053
22695432.0,75599.17790558307,0.9999900493686393,83512718053
39382480.0,99617.64118869709,0.9999813951442849,83512718053
23356875.0,76787.78527213818,0.9999914647822412,83512718053
1330219.0,18368.081963013992,0.9999997751553176,83512718053
60089504.0,122531.3536283673,0.999883001139249,83512718053
40560541.0,100891.95724635338,0.9999567426956559,83512718053
32512824.0,90300.8069842125,0.9999625064745825,83512718053
700890.0,13318.207837393138,0.9999998654304331,83512718053
54338011.0,116373.46509836338,0.9998977206029532,83512718053
1298101.0,18113.67464099982,0.9999996954709603,83512718053
65195490.0,127222.91043676056,0.999832223360538,83512718053
23102449.0,75935.12143270728,0.9999704312531345,83512718053
25848813.0,80143.19974271055,0.9999623485451654,83512718053
788578.0,14112.473277211191,0.9999998325476132,83512718053
51872524.0,113589.82604089154,0.9999000566202894,83512718053
62290586.0,124510.21120374024,0.9998229667580947,83512718053
46788467.0,108126.88396046564,0.9999163351234579,83512718053
43726880.0,104421.28073338307,0.99990034804496,83512718053
59444365.0,121929.73672160537,0.9998924485859803,83512718053
57246460.0,119646.26030929676,0.999880060720531,83512718053
60182760.0,122708.25823065048,0.9998532145530364,83512718053
59245044.0,121867.60067384604,0.9998864851415585,83512718053
92525998.0,152075.62971100924,0.9997909498636786,83512718053
2142134.0,23283.915134701896,0.9999995918047873,83512718053
94998224.0,154140.86120169435,0.9997755366525607,83512718053
61541971.0,124413.22624624764,0.9999281284034586,83512718053
94342840.0,153977.46187023606,0.9998599338727614,83512718053
63808129.0,126950.45177154746,0.9999746809947031,83512718053
37488495.0,97268.9910660124,0.9999831595961012,83512718053
48427009.0,110553.34649389859,0.9999812431763954,83512718053
24530659.0,78631.53350278754,0.9999890013921149,83512718053
59020372.0,121774.93595974502,0.9999505708098713,83512718053
35060242.0,93781.34267539573,0.9999708796169968,83512718053
467235.0,10875.50913750708,0.9999999136238711,83512718053
48610683.0,109953.4207516983,0.999901253221224,83512718053
34590945.0,93094.07928004874,0.9999694756143438,83512718053
626979.0,12583.984702787906,0.9999998516853004,83512718053
49283970.0,110647.77508834057,0.9999083046570396,83512718053
47149518.0,108258.93615771402,0.9999199036427981,83512718053
34657574.0,93161.86125233867,0.9999679193128148,83512718053
1071153.0,16489.627072799434,0.9999998495224109,83512718053
49963228.0,111250.96679130479,0.999886497929915,83512718053
668167079.0,319667.054415997,0.5167208788154195,83512718053
0.0,0.0,1.0000000000000056,83512718053
0.0,0.0,1.0000000000000056,83512718053
0.0,0.0,1.0000000000000056,83512718053
386488874.0,296504.47469473374,0.9774298652115387,83512718053
28739113.0,85281.54018895296,0.9999957934185713,83512718053
213664541.0,220422.37053665856,0.9916690352667237,83512718053
22033557.0,74681.52868681787,0.9999967881133798,83512718053
28284.0,2684.6016464272684,0.9999999989305212,83512718053
220298410.0,220860.38249536743,0.9855615387231584,83512718053
21092879.0,73079.46673998107,0.9999970734054688,83512718053
174937502.0,207433.48534409772,0.9993638319666222,83512718053
10822643.0,52356.17578662521,0.9999985656995923,83512718053
236999523.0,242201.02249784165,0.9991305674237208,83512718053
219511376.0,231836.06051690923,0.9986498930323707,83512718053
10609838.0,51837.88103308236,0.9999985796350724,83512718053
0.0,0.0,0.9999999999999927,83512718053
208382769.0,226413.94197575378,0.9990121041121889,83512718053
10278749.0,51033.285794665426,0.9999987000609439,83512718053
213255572.0,228271.70639831823,0.9987299301141301,83512718053
10209305.0,50852.06736210437,0.9999986792558939,83512718053
194144391.0,219627.40731293077,0.9995613807996976,83512718053
9009040.0,47783.74487207967,0.9999988640261275,83512718053
163090394.0,201354.33008008543,0.9997166362601905,83512718053
202210968.0,218793.34704693378,0.9957899293667108,83512718053
15089564.0,61825.9200012422,0.9999980261403628,83512718053
44376.0,3359.6053339640953,0.9999999974508564,83512718053
210082115.0,216392.8843723841,0.9883318638915023,83512718053
240146096.0,226967.770315523,0.9788357291552356,83512718053
21010957.0,72967.80683972899,0.999997331886289,83512718053
234071327.0,223277.81586400382,0.9769721390953642,83512718053
20242834.0,71610.47054726006,0.9999972696085556,83512718053
22947.0,2418.826781727042,0.9999999993682072,83512718053
243986265.0,237676.95139201023,0.9917513912063953,83512718053
22393323.0,75316.06247673865,0.9999970087498794,83512718053
244968610.0,237387.1423097721,0.9898185284564184,83512718053
18562629.0,68567.74183973102,0.999997369703148,83512718053
232676025.0,235619.7576541492,0.9958780278612938,83512718053
18400264.0,68258.15111765041,0.9999972973506916,83512718053
203287360.0,219471.19919934825,0.9955755210123086,83512718053
223588353.0,226848.8930918553,0.9899956938177368,83512718053
12447803.0,56132.7298017832,0.9999980735600538,83512718053
45093.0,3389.4021596735906,0.9999999980343452,83512718053
214881341.0,221700.5456578761,0.9904898623378838,83512718053
10362440.0,51210.69511342333,0.9999984107809731,83512718053
223283632.0,225239.66505924307,0.9899537613871824,83512718053
223617067.0,223993.56060163872,0.987160133092317,83512718053
17784328.0,67091.95483811751,0.9999973860842527,83512718053
194807833.0,211739.40041239373,0.9937999904761071,83512718053
15246471.0,62141.827901985635,0.9999979796144489,83512718053
192989265.0,214892.5429953306,0.9978444380760232,83512718053
11874884.0,54829.27168949082,0.9999982551291422,83512718053
0.0,0.0,1.000000000000011,83512718053
0.0,0.0,1.000000000000011,83512718053
231379215.0,227853.13293654754,0.9868848561262485,83512718053
19089245.0,69512.8026409524,0.9999972708744942,83512718053
